molecule_chembl_id,canonical_smiles,standard_value,binding_affinity,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL4460518,Cc1ccc2c(c1)/C(=N/Nc1nc(-c3ccc(O)cc3)cs1)C(=O)N2Cc1ccccc1F,5300.0,-7.343,14.23984278446671,14.23984278446671,0.11392880240799697,-0.35461005382075617,0.39663943839314597,14.06060606060606,458.5180000000002,439.3660000000002,458.121275068,164,0,0.2792412706298074,-0.5079662294926872,0.5079662294926872,0.2792412706298074,1.121212121212121,1.9090909090909092,2.696969696969697,32.13349128883911,10.082905036642048,2.343595156393636,-2.1701071953916276,2.325068987658937,-2.2991143890507897,7.135670731039819,-0.11188441015332241,3.3729732425935044,1.4323723991325616,1381.4347029703185,22.949018510446816,17.61862544739885,18.435122028326575,15.991203638441375,10.243388008766901,11.123040820021798,7.66029680029022,8.518399652148238,5.362598107060775,6.109544194166996,3.6829453217894876,4.3443940744095615,-4.039999999999999,51057141.2056059,20.840036996889438,8.47801390490837,4.079808730060026,193.21307990817678,10.006437125691184,11.5667326743298,5.711685002770702,5.131558479839333,5.907179729351506,0.0,10.220328581182207,9.374393568622029,5.101407525739723,11.336785877934737,29.828919765543436,49.38830667892189,22.0704172455569,17.9260706754446,14.291479626587348,33.77459536457984,0.0,4.9839785209472085,5.101407525739723,13.4684936056032,10.325701127960862,94.61767583968053,0.0,17.00689131982936,10.325701127960862,15.209359802197715,5.749511833283905,11.336785877934737,21.709370647910124,11.339293589984397,12.740958040736519,16.690354475090988,77.21150804928337,0.0,11.257379486545457,0.0,77.82000000000001,0.0,14.291479626587348,0.0,29.730353812364584,21.945847737916885,16.82083097824245,22.303062677246825,42.46456947923127,30.502901175541368,15.511177443797315,0.0,14.23984278446671,1.3567094424368051,19.31263778948001,16.24265253842467,7.562454325558654,-0.47124153205323505,18.86515363353198,0.0,2.0584576848210787,0.0,0.08,33,2,6,0,1,1,1,3,1,4,0,0,6,2,8,2,5,0,0,0,0,0,5.354003740558591,5,5.326220000000005,128.14350000000002,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL3409199,O=C1Nc2ccccc2/C1=N/Nc1nc(-c2ccc(Cl)cc2)cs1,5300.0,-8.979,11.999670985413228,11.999670985413228,0.22390663055345583,-0.22390663055345583,0.6914870347006309,14.541666666666666,354.822,343.73400000000004,354.034209652,118,0,0.27631703654530865,-0.31993122399762397,0.31993122399762397,0.27631703654530865,1.125,1.9166666666666667,2.75,35.49569187483261,10.13437669631842,2.2503201185626254,-1.980866390852835,2.2676017253251506,-2.1533742120968045,7.135660589121973,-0.10960366808552272,3.174231419066548,1.5664814495982082,949.2342129875738,16.518297090128677,12.285040667643504,13.857466194589685,11.703509938206668,7.1647525871942666,8.42236987145839,5.116713182270372,6.4112518146003765,3.552980787669425,4.551903190115131,2.3954905414886074,3.1829274517784265,-2.699999999999999,615166.049015097,14.86480211349896,6.068218988997583,2.7705451178581075,146.5596270584836,5.316788604006331,0.0,5.711685002770702,5.131558479839333,5.907179729351506,0.0,10.220328581182207,4.9839785209472085,5.101407525739723,11.336785877934737,41.932775232540564,18.19910120538483,21.529599067601232,11.381314269532023,4.794537184071822,45.375535254812355,0.0,4.9839785209472085,5.101407525739723,0.0,10.742580001116716,64.49708412359712,0.0,11.257379486545457,10.742580001116716,10.818944754522896,0.0,22.937725768167255,16.602843253069416,4.794537184071822,0.0,5.563451491696996,59.01240684389852,5.022633313741326,11.257379486545457,0.0,66.38,0.0,4.794537184071822,0.0,5.907179729351506,15.865876796351362,22.508217252926013,11.336785877934737,0.0,53.910999318158794,20.827966047803645,11.600939890232516,0.0,7.316423094205195,16.477336959210156,10.224462781150331,6.57468192251386,-0.22390663055345583,14.908779651251693,0.0,0.0,0.0,0.0,24,2,5,0,1,1,1,2,1,3,0,0,5,2,7,2,3,0,0,0,0,0,3.758453102201075,4,4.231800000000002,97.7914,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL4550316,O=C1Nc2ccc(Cl)cc2/C1=N/Nc1nc(-c2ccc(Br)cc2)cs1,5300.0,-7.819,12.075941072672325,12.075941072672325,0.2690223712941966,-0.2690223712941966,0.5716128089834432,14.48,433.718,423.6380000000001,431.94472172,124,0,0.27631797777597406,-0.3199294397282323,0.3199294397282323,0.27631797777597406,1.2,2.0,2.8,79.91873121679247,10.131944861290641,2.2596195350807333,-1.990587235289679,2.2825027669764464,-2.1536827326052257,9.102999793673757,-0.10960365687270963,3.1771060232653494,1.5782617100945937,1000.137378068157,17.388540578131753,12.585654871463104,15.74407693752399,12.09735678832402,7.264418426221839,9.315033980043314,5.261035127010688,7.47124928813238,3.6075307503846523,5.118239453316847,2.4182692202986256,3.516153753390687,-2.219999999999999,868785.9962739564,16.259367398907386,6.589084160309568,3.304646859910951,160.42717466412495,5.316788604006331,0.0,5.711685002770702,5.131558479839333,5.907179729351506,0.0,10.220328581182207,4.9839785209472085,5.101407525739723,11.336785877934737,39.663617925105086,30.33183534230805,26.002318583433645,11.381314269532023,4.794537184071822,61.305479152761706,0.0,4.9839785209472085,5.101407525739723,0.0,10.742580001116716,62.90343657096792,0.0,11.257379486545457,10.742580001116716,10.818944754522896,0.0,38.8676696661166,16.602843253069416,4.794537184071822,0.0,5.563451491696996,57.418759291269325,5.022633313741326,11.257379486545457,0.0,66.38,0.0,4.794537184071822,0.0,11.618864732122208,21.405029559961214,15.73009900237787,11.336785877934737,18.19910120538483,29.645531044312357,36.75790994575299,11.600939890232516,1.014629585991384,10.841060018041201,16.572875736455536,10.06365332084632,6.382045680423207,-0.2690223712941966,13.089202473980995,0.0,0.0,0.0,0.0,25,2,5,0,1,1,1,2,1,3,0,0,5,2,8,2,3,0,0,0,0,0,4.285373607391778,4,4.994300000000002,105.4914,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL4468486,Cc1cc(C)c2c(c1)/C(=N/Nc1nc(-c3ccc(F)cc3)cs1)C(=O)N2,5300.0,-9.935,13.02999970972051,13.02999970972051,0.23933872931888778,-0.2868277326362638,0.6780407396620302,14.423076923076923,366.42100000000005,351.30100000000004,366.0950603200001,130,0,0.2763252690001878,-0.3196827693626561,0.3196827693626561,0.2763252690001878,1.1923076923076923,1.9615384615384615,2.730769230769231,32.1334908154648,10.036626504650975,2.2744877477026972,-2.038520908069593,2.293394352269598,-2.1546937545851845,7.13565534373292,-0.109608582671439,3.185620860243183,1.5991389720418092,1040.192727641735,18.258784066134833,14.130340129264253,14.94683671019198,12.50804039084698,7.992102856383893,8.871755667638787,6.075509307225801,6.933612159083818,4.09610742331547,4.84305351042169,2.9083747424949618,3.5698234951150383,-3.059999999999999,1253261.473869991,16.410685271568514,6.344509960802565,2.9707021556362,153.1517804633214,5.316788604006331,5.817220841045895,5.711685002770702,5.131558479839333,5.907179729351506,0.0,10.220328581182207,9.374393568622029,5.101407525739723,11.336785877934737,11.629818560158606,49.74276123338629,16.506965753859905,11.381314269532023,9.184952231746642,33.77459536457984,0.0,4.9839785209472085,5.101407525739723,13.847474399381248,10.742580001116716,64.28584049737246,0.0,11.257379486545457,10.742580001116716,15.209359802197715,0.0,11.336785877934737,16.602843253069416,4.794537184071822,19.664695240427143,16.690354475090988,46.87967270697529,0.0,11.257379486545457,0.0,66.38,0.0,9.184952231746642,0.0,11.7244005703974,10.843243482610035,33.635120236320006,23.469520014857956,12.13273413692322,31.360271306770382,20.827966047803645,0.0,13.02999970972051,1.3660165501385737,16.673591025487113,9.526733379862092,8.397571420937016,-0.5261664619551516,10.092572188375135,0.0,3.9396821874347125,0.0,0.10526315789473684,26,2,5,0,1,1,1,2,1,3,0,0,5,2,7,2,3,0,0,0,0,0,4.004529083425476,4,4.334340000000003,102.21340000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL4538319,Cc1ccc(-c2csc(N/N=C3\C(=O)Nc4c(C)cc(C)cc43)n2)cc1,5300.0,-7.732,12.275685064943792,12.275685064943792,0.19767206265222148,-0.19767206265222148,0.6741114647935811,14.423076923076923,362.4580000000001,344.31400000000014,362.120132196,130,0,0.2763252690001878,-0.3196827693626561,0.3196827693626561,0.2763252690001878,1.0769230769230769,1.8461538461538463,2.6153846153846154,32.13349078054029,10.036626058779671,2.2744446562722103,-2.0386127632086444,2.2935468431858785,-2.154692871412133,7.1356566085744095,-0.10960823509167325,3.185620860243183,1.5991389720418094,1034.464788499416,18.25878406613483,14.752375656255024,15.56887223718275,12.50804039084698,8.30312061987928,9.182773431134173,6.434641686179433,7.292744538037452,4.30345259897906,5.050398686085279,3.0120473303267548,3.673496082946832,-2.9899999999999993,1253261.473869991,16.476918721261942,6.384402320019825,2.993674797560381,155.35118717479176,5.316788604006331,0.0,5.711685002770702,5.131558479839333,5.907179729351506,0.0,10.220328581182207,4.9839785209472085,5.101407525739723,11.336785877934737,41.45873832570204,32.40103015923048,16.506965753859905,11.381314269532023,4.794537184071822,33.77459536457984,0.0,4.9839785209472085,5.101407525739723,20.771211599071872,10.742580001116716,64.03207114802356,0.0,11.257379486545457,10.742580001116716,10.818944754522896,0.0,11.336785877934737,16.602843253069416,4.794537184071822,20.771211599071872,22.253805966787983,46.8796727069753,0.0,11.257379486545457,0.0,66.38,0.0,4.794537184071822,0.0,5.907179729351506,10.843243482610035,33.635120236320006,16.900237369631732,0.0,43.493005443693605,39.88443738441749,0.0,0.0,1.4597665501385737,16.831542963658833,9.83843531803381,10.27946532094346,-0.19767206265222148,12.238075146955016,0.0,6.050386762922525,0.0,0.15,26,2,5,0,1,1,1,2,1,3,0,0,5,2,6,2,3,0,0,0,0,0,4.045972235030878,4,4.503660000000003,106.9924,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL3407639,O=C(N/N=C/c1ccc(Cl)cc1)c1ccc(-c2nc3ccccc3s2)cc1,5310.0,-6.843,12.218690940142508,12.218690940142508,0.26753387363175696,-0.26753387363175696,0.37474579967614563,11.148148148148149,391.88300000000004,377.77100000000013,391.054610748,132,0,0.27086263679745914,-0.26736333279674623,0.27086263679745914,0.26736333279674623,1.0,1.7407407407407407,2.4814814814814814,35.495692018777504,10.128721518580663,2.0801964321876456,-2.012365712245068,2.2947367575119624,-2.1691456007581826,7.2121068669053425,0.09549068576592967,3.13671319075593,1.4456295416677678,1085.3528201109793,18.639617433688315,14.094441744402008,15.666867271348188,13.18667318580106,8.239133769073781,9.433594823010736,5.814770656462661,7.2818553188610124,3.937645302595657,5.275094326198642,2.5386990196129573,3.6357804087267103,-3.0199999999999982,2585153.543293407,17.396638412661606,7.696539094742637,4.049193103411833,164.69726056014,0.0,5.007623696852765,0.0,0.0,5.907179729351506,0.0,4.794537184071822,10.409769918057593,5.101407525739723,11.336785877934737,47.99914230100217,41.96165390246666,16.149536297135317,16.43122121362068,4.794537184071822,45.27612671113943,0.0,10.409769918057593,5.101407525739723,0.0,0.0,88.94594111867467,0.0,10.571075188549761,5.425791397110385,0.0,0.0,22.937725768167255,17.10575882983403,0.0,0.0,15.921440167465814,77.89781234727906,5.022633313741326,20.787695822635122,0.0,54.35,0.0,4.794537184071822,0.0,5.907179729351506,10.586084805438322,26.351147314332117,0.0,41.81685473131649,42.46456947923127,21.577544512258925,11.600939890232516,1.1443113395822841,7.470722552047629,16.850562006882562,5.570114921076463,5.88123186520619,-0.26753387363175696,22.555233295934546,1.5731356706798625,0.0,0.0,0.0,27,1,4,0,0,0,1,3,1,4,0,0,4,1,6,1,4,0,0,0,0,0,4.95903361704265,4,5.380600000000003,111.5682,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL2418233,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,5310.0,-7.311,11.719090765936004,11.719090765936004,0.2093543032711498,-1.6161340319466222,0.2321926008245142,31.217391304347824,326.301,308.15700000000004,326.10016753599996,126,0,0.33063642751308353,-0.504259631901577,0.504259631901577,0.33063642751308353,1.0434782608695652,1.7391304347826086,2.391304347826087,16.555584288884173,9.870963732448603,2.4316030358840903,-2.369232002365098,2.2569765121379115,-2.5635998013125048,5.869080197065906,-0.1925197824219721,2.5139870786774696,1.9833620744586034,599.1397148112075,17.14589989101247,11.980387627010284,11.980387627010284,10.79060145563268,6.922507093844586,6.922507093844586,5.331650835848388,5.331650835848388,3.6276281644551367,3.6276281644551367,2.28111571353873,2.28111571353873,-2.13,105816.23012861337,17.227434890336944,6.965904890523936,3.9916688121521617,131.0609178060797,35.37602732284428,24.41586555099321,11.49902366656781,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.06636706846161,23.772205735454097,12.49684172975989,6.103966387748303,40.1705645069161,12.045325394785731,0.0,0.0,0.0,36.94065356166752,0.0,29.838572803915707,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,67.12830159573758,9.53140013787187,0.0,11.984273114623004,24.27512131221871,0.0,6.076020106833881,0.0,147.68,36.48913722669336,35.43370155311605,0.0,17.91984528949382,5.563451491696996,6.076020106833881,24.27512131221871,0.0,0.0,0.0,4.736862953800049,4.949709309649786,0.0,11.719090765936004,56.737489675519114,0.4277169417149578,-1.4745886355874616,3.9404003604553752,-4.966485084354439,0.0,0.0,0.4,23,6,8,1,0,1,0,1,0,1,5,0,8,6,8,0,3,1,0,1,0,0,5.217594476251339,2,-1.1299000000000003,77.32980000000002,0,4,4,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5284892,O=C(Sc1nccs1)c1ccc(-c2cccc(F)c2)o1,5392.0,-7.429,13.150589547904662,13.150589547904662,0.21981198034769456,-0.34357677150290766,0.6693694329389325,10.65,305.355,297.291,304.99804871599997,100,0,0.2611117928316533,-0.45201505810788545,0.45201505810788545,0.2611117928316533,1.3,2.2,2.95,32.19462361146244,10.156829006274837,2.1484848637340144,-1.968147185180716,2.2819041745053177,-1.8881923050400922,8.148999677044454,0.10613126179746356,3.0917144530813725,1.8125772822857549,737.2340804218729,13.94938298937633,10.076973383881645,11.709966545737098,9.720346690612274,5.696619196691071,7.3927685888736905,3.8617759021052116,5.976373684943945,2.5059851056794735,4.276112234265307,1.6348395122086778,3.0633258799149305,-1.9199999999999997,70469.44752908373,13.081174584530405,5.60100226459201,2.8090254226872053,122.01504168979174,4.417150937053347,11.577468259920337,10.099903099547987,0.0,5.11527693018572,0.0,4.794537184071822,9.374393568622029,0.0,11.336785877934737,12.13273413692322,36.027353223237554,17.140357833775987,0.0,13.602103168799989,28.213947757511573,0.0,4.9839785209472085,0.0,4.339655680673546,0.0,59.552577012768985,0.0,11.323698910571437,0.0,4.39041504767482,0.0,23.098670827325854,10.09925545113293,0.0,5.817220841045895,10.554784602946263,56.73191537057554,0.0,11.323698910571437,0.0,43.1,0.0,9.184952231746642,0.0,16.69274519010606,15.663354591244982,11.761884949391115,23.469520014857956,35.84237461592543,0.0,4.9839785209472085,4.417150937053347,19.29112473728906,2.4065256914034867,16.013110421625033,1.5817004516580635,0.6002764917695476,0.3481361914600556,9.286317286492702,1.639475394968721,0.0,0.0,0.0,20,0,3,0,0,0,0,1,2,3,0,0,5,0,6,2,3,0,0,0,0,0,3.6633844235739117,3,4.474700000000002,76.40350000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CHEMBL5271893,COc1cc(C2Nc3ccccc3C(=O)N2Nc2ccccc2)ccc1OCc1cn(CC(=O)NCc2ccc(C)cc2)nn1,5400.0,-9.681,13.594684493110044,13.594684493110044,0.04229522645487127,-0.5346216089469529,0.19104852130139988,13.866666666666667,603.6830000000002,570.4190000000002,603.2594025359999,228,0,0.27609159716881226,-0.4928562471001212,0.4928562471001212,0.27609159716881226,0.9555555555555556,1.7333333333333334,2.533333333333333,16.514368212202427,10.043029928988284,2.335085875596016,-2.381312605990608,2.369180725573459,-2.4585291962029427,6.018911996717236,-0.12156824679507773,3.5175797112702885,1.119156766798365,1790.352210237206,31.174786860691533,24.935472732828188,24.935472732828188,21.961861431279726,14.494539859376118,14.494539859376118,10.614200584157471,10.614200584157471,7.330992596908487,7.330992596908487,4.970595775939316,4.970595775939316,-5.839999999999999,22368901161.43115,29.241610349716453,13.20917013638072,6.88008658969462,260.29851161207256,20.10730311561276,25.01134197740848,11.49902366656781,5.907179729351506,5.907179729351506,0.0,15.01486576525403,9.690715459099717,0.0,5.098681808301038,71.44050727196797,48.885391102157286,17.795594172293132,24.557478879271166,19.06280027574374,23.189132008070136,0.0,25.319570967061953,0.0,32.78590758816322,17.852377542394247,131.2064506286353,0.0,11.49902366656781,25.533094512723142,11.374772549367124,11.49902366656781,0.0,38.92693936303617,24.490931960409892,6.923737199690624,38.90804675784279,103.25871666699886,0.0,0.0,0.0,122.63999999999999,6.165775612134527,9.589074368143644,0.0,24.965997829128504,29.301159559025844,22.501675532761116,10.24525442684218,30.44828777376836,91.85287615815318,26.371435509078953,9.473725907600098,13.177217181935184,0.0,26.014287676737002,16.148290603388368,8.88231724626232,0.6553055443571092,30.459644745324397,1.140412841497851,2.627472492146606,1.561718335017829,0.17647058823529413,45,3,11,0,1,1,2,4,1,5,1,0,9,3,11,2,11,0,0,0,0,1,8.583497914914576,6,5.084120000000003,169.41359999999963,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1709767,COc1cc(O)c2c(=O)c3c(O)c(O)ccc3oc2c1OC,5420.0,-6.452,12.562149943310658,12.562149943310658,0.012092781557067056,-0.6915712396069533,0.4908847566450886,11.0,304.2540000000001,292.158,304.058302724,114,0,0.20784150515987324,-0.5068874812043407,0.5068874812043407,0.20784150515987324,1.0,1.7272727272727273,2.3636363636363638,16.513988619781152,10.090412316738995,2.219414257011162,-2.117755844087555,2.419429011443847,-2.043390235540153,5.994438386954012,0.3505443386616377,2.498193524010889,2.624122448678738,955.8957670208362,16.016143379015546,11.706684755924204,11.706684755924204,10.489600962842506,6.245971572049906,6.245971572049906,4.572942859470556,4.572942859470556,3.389617077232037,3.389617077232037,2.3664635710304065,2.3664635710304065,-3.09,98208.98381591607,13.873135717946766,4.728539665234347,1.718338921097848,123.1007470514152,29.210459029175563,22.10498040385574,22.831555641493956,11.178302225184446,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.13273413692322,6.06636706846161,14.219595082555067,29.210459029175563,21.938488712214074,0.0,0.0,0.0,0.0,14.219595082555067,28.42242878135719,0.0,28.747559166419524,14.90251629950064,0.0,28.747559166419524,0.0,29.539177267077182,0.0,0.0,0.0,27.41078932651,0.0,21.938488712214074,0.0,109.36000000000001,16.92781405846835,20.11411936859394,0.0,39.18702421206579,0.0,0.0,32.418696287939895,0.0,0.0,0.0,13.890876844653445,15.837336755689929,0.0,12.562149943310658,29.059553951222874,-0.6631519274376405,-1.1181858360628192,3.7399808673469384,0.0,0.0,2.7489829125967296,0.13333333333333333,22,3,7,0,0,0,0,2,1,3,0,0,7,3,7,1,2,0,0,0,0,0,2.981803296522303,3,2.0801999999999996,78.08840000000001,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
