canonical_smiles,molecule_chembl_id,standard_value,target_chembl_id,value
CN(C)S(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1,CHEMBL90272,2697.74,CHEMBL274,5.569
CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1,CHEMBL88976,1199.5,CHEMBL274,5.921
Clc1ccc(COc2ccc(Br)cc2CN2CCC(N3CCNCC3)CC2)cc1,CHEMBL232409,349.95,CHEMBL274,6.456
COC(=O)NC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL234843,399.94,CHEMBL274,6.398
CC(=O)NC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL394256,389.94,CHEMBL274,6.409
CCNC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL234674,3097.42,CHEMBL274,5.509
FC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL234672,279.9,CHEMBL274,6.553
CCOC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL394115,449.78,CHEMBL274,6.347
OC1CCCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)C1,CHEMBL392868,149.97,CHEMBL274,6.824
OC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL392659,48.98,CHEMBL274,7.31
OC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)C1,CHEMBL233638,349.95,CHEMBL274,6.456
O=C1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL234206,149.97,CHEMBL274,6.824
CN(C)Cc1cc(Br)ccc1OCc1ccc(Cl)cc1,CHEMBL234461,599.79,CHEMBL274,6.222
N#Cc1ccc(COc2ccc(Br)cc2/C=N/NC(=N)N)cc1,CHEMBL240636,479.73,CHEMBL274,6.319
CN(C)c1cc(Br)ccc1OCc1ccc(Cl)cc1,CHEMBL2281962,599.79,CHEMBL274,6.222
CCCC/C(=N\NC(=N)N)c1cc(Cl)ccc1OCc1ccc(F)cc1,CHEMBL394684,4197.59,CHEMBL274,5.377
CC/C(=N\NC(=N)N)c1cc(Br)ccc1OCc1ccc(Cl)cc1,CHEMBL2281961,399.94,CHEMBL274,6.398
C/C(=N\NC(=N)N)c1cc(Br)ccc1OCc1ccc(C#N)cc1,CHEMBL2281960,92.9,CHEMBL274,7.032
N=C(N)N/N=C/c1cc(Cl)ccc1OCc1ccc(Cl)cc1,CHEMBL240639,602.56,CHEMBL274,6.22
COc1ccc(COc2ccc(Br)cc2/C=N/NC(=N)N)cc1,CHEMBL238545,699.84,CHEMBL274,6.155
Cc1ccc(COc2ccc(Br)cc2/C=N/NC(=N)N)cc1,CHEMBL239154,500.03,CHEMBL274,6.301
O=C(NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1)Nc1c(Cl)cc(Cl)cc1Cl,CHEMBL2281959,449.78,CHEMBL274,6.347
Cc1ccc(NC(=O)NCC2(O)CCC(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)cc1,CHEMBL2281958,1499.68,CHEMBL274,5.824
N=C(N)N/N=C/c1cc(Br)ccc1OCc1cccc(Cl)c1,CHEMBL2281957,839.46,CHEMBL274,6.076
CC1CCN(CC2(O)CCN(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)CC1,CHEMBL2281956,209.89,CHEMBL274,6.678
OC1CCN(CC2(O)CCN(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)CC1,CHEMBL237896,1099.01,CHEMBL274,5.959
NCC1(O)CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL234896,579.43,CHEMBL274,6.237
OC1(C(F)(F)F)CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL393004,579.43,CHEMBL274,6.237
N=C(N)N/N=C/c1cc(Br)ccc1OCc1cccc([N+](=O)[O-])c1,CHEMBL240638,1698.24,CHEMBL274,5.77
N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc([N+](=O)[O-])cc1,CHEMBL395607,899.5,CHEMBL274,6.046
CCOC(=O)C1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL232412,1300.17,CHEMBL274,5.886
NCC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL234844,1300.17,CHEMBL274,5.886
N#Cc1cccc(COc2ccc(Br)cc2/C=N/NC(=N)N)c1,CHEMBL240637,1999.86,CHEMBL274,5.699
Clc1ccc(COc2ccc(Br)cc2CN2CCCC2)cc1,CHEMBL391378,1300.17,CHEMBL274,5.886
CCN(CC)Cc1cc(Br)ccc1OCc1ccc(Cl)cc1,CHEMBL234634,1399.59,CHEMBL274,5.854
CCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1,CHEMBL233385,1099.01,CHEMBL274,5.959
NCc1cc(Br)ccc1OCc1ccc(Cl)cc1,CHEMBL233845,1698.24,CHEMBL274,5.77
N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(Cl)cc1,CHEMBL429641,599.79,CHEMBL274,6.222
Brc1ccc(COc2ccc(Br)cc2N2CCOCC2)cc1,CHEMBL2281892,1000.0,CHEMBL274,6.0
CCN(CC)c1cc(Br)ccc1OCc1ccc(Cl)cc1,CHEMBL2281971,1399.59,CHEMBL274,5.854
Clc1ccc(COc2ccc(Br)cc2/C=N/NC2=NCCCN2)cc1,CHEMBL439223,1999.86,CHEMBL274,5.699
Clc1ccc(COc2ccc(Br)cc2/C=N/NC2=NCCN2)cc1,CHEMBL394685,749.89,CHEMBL274,6.125
N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(F)cc1,CHEMBL397296,799.83,CHEMBL274,6.097
C/C(=N\NC(=N)N)c1cc(Cl)ccc1OCc1ccc(Cl)cc1,CHEMBL393274,139.96,CHEMBL274,6.854
C/C(=N\NC(=N)N)c1cc(Br)ccc1OCc1ccc(Cl)cc1,CHEMBL241097,199.99,CHEMBL274,6.699
N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccccc1,CHEMBL397295,1901.08,CHEMBL274,5.721
N#Cc1ccc(OCc2ccc(Cl)cc2)c(/C=N/NC(=N)N)c1,CHEMBL241057,599.79,CHEMBL274,6.222
N=C(N)N/N=C/c1cc(F)ccc1OCc1ccc(Cl)cc1,CHEMBL240640,3404.08,CHEMBL274,5.468
N=C(N)N/N=C/c1cc([N+](=O)[O-])ccc1OCc1ccc(Cl)cc1,CHEMBL395843,1199.5,CHEMBL274,5.921
COc1ccc([N+](=O)[O-])cc1COc1ccc(Br)cc1/C=N/NC(=N)N,CHEMBL238549,8709.64,CHEMBL274,5.06
N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(F)c(F)c1,CHEMBL2281970,3698.28,CHEMBL274,5.432
Clc1ccc(COc2ccc(Br)cc2CN2CCOCC2)cc1,CHEMBL391379,1000.0,CHEMBL274,6.0
N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(-c2ccccc2)cc1,CHEMBL393068,1698.24,CHEMBL274,5.77
N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(OCc2ccccc2)cc1,CHEMBL238546,2897.34,CHEMBL274,5.538
Cc1cccc(COc2ccc(Br)cc2/C=N/NC(=N)N)c1,CHEMBL239783,1698.24,CHEMBL274,5.77
COC(=O)c1cccc(COc2ccc(Br)cc2/C=N/NC(=N)N)c1,CHEMBL238949,1599.56,CHEMBL274,5.796
COC(=O)c1ccc(COc2ccc(Br)cc2/C=N/NC(=N)N)cc1,CHEMBL241251,1300.17,CHEMBL274,5.886
CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL2281969,34.99,CHEMBL274,7.456
CCc1cccc(CC)c1NC(=O)NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL2281968,10.99,CHEMBL274,7.959
Cc1cccc(C)c1NC(=O)NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL2281967,46.99,CHEMBL274,7.328
Cc1cc(C)c(NC(=O)NCC2(O)CCC(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)c(C)c1,CHEMBL2281966,100.0,CHEMBL274,7.0
Cc1cc(Br)cc(C)c1NC(=O)NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,CHEMBL2281965,169.82,CHEMBL274,6.77
O=C(NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1)Nc1c(Cl)cccc1Cl,CHEMBL2281964,57.02,CHEMBL274,7.244
O=C(NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1)Nc1c(F)cccc1F,CHEMBL2281963,319.89,CHEMBL274,6.495
N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccccc1[N+](=O)[O-],CHEMBL240655,5701.64,CHEMBL274,5.244
C=CCN(C(=O)c1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282503,1.995,CHEMBL274,8.7
CCCN(C(=O)CCc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282502,19.95,CHEMBL274,7.7
CCCN(C(=O)COc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282501,3.981,CHEMBL274,8.4
CCCN(C(=O)Cc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282500,3.02,CHEMBL274,8.52
CCCN(C(=O)c1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282504,100.0,CHEMBL274,7.0
CCN(C(C)=O)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282505,120.23,CHEMBL274,6.92
C=CCN(C(=O)Nc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282506,0.7586,CHEMBL274,9.12
CCCN(C(=O)N(C)Cc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL309447,19.95,CHEMBL274,7.7
CCCN(C(=O)Nc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL445836,3.981,CHEMBL274,8.4
CN(CC(CCN1CCC(NC(=O)NCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,CHEMBL309922,2.512,CHEMBL274,8.6
CCN(C(=O)NCc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282507,100.0,CHEMBL274,7.0
CNC(=O)NC1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL83773,120.23,CHEMBL274,6.92
CCCN(C(=O)NC)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282508,1000.0,CHEMBL274,6.0
CCCN(C(=O)OCc1ccc(C(N)=O)cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL79622,3.02,CHEMBL274,8.52
CCCN(C(=O)OCc1cccc(C(N)=O)c1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL2282509,0.7943,CHEMBL274,9.1
C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL83335,1.995,CHEMBL274,8.7
CCCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL421342,1.514,CHEMBL274,8.82
CCCN(C(=O)OCc1ccc(C)cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL311261,3.02,CHEMBL274,8.52
CCCN(C(=O)OCc1cccc(C)c1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL83823,3.02,CHEMBL274,8.52
CCCN(C(=O)OCc1ccccc1C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL81926,1.514,CHEMBL274,8.82
C=CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL82168,1.995,CHEMBL274,8.7
CCCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL82048,3.981,CHEMBL274,8.4
CN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL309619,5.012,CHEMBL274,8.3
CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL85086,1.995,CHEMBL274,8.7
CCN(C(=O)Oc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL311532,10.0,CHEMBL274,8.0
CCN(C(=O)OCC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL309657,15.14,CHEMBL274,7.82
CCOC(=O)N(CC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL84029,39.81,CHEMBL274,7.4
CN(C[C@@H](CCN1CCC(N(CC2CCCCC2)C(=O)OCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,CHEMBL84351,794.33,CHEMBL274,6.1
COC(=O)N(Cc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL79315,100.0,CHEMBL274,7.0
COC(=O)N(CC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL80043,6.026,CHEMBL274,8.22
CCCCCCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL79667,10.0,CHEMBL274,8.0
CCCCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL431009,15.14,CHEMBL274,7.82
CCCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL79907,19.95,CHEMBL274,7.7
CCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,CHEMBL2282510,39.81,CHEMBL274,7.4
COC(=O)N(C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL440137,151.36,CHEMBL274,6.82
CCN(C(=O)OC(C)(C)C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL79930,30.2,CHEMBL274,7.52
CN(C[C@@H](CCN1CCC(NC(=O)OC(C)(C)C)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,CHEMBL421527,1000.0,CHEMBL274,6.0
COC(=O)NC1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL310369,1000.0,CHEMBL274,6.0
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,CHEMBL2018969,6309.57,CHEMBL274,5.2
Cc1ncnc(C)c1C(=O)NCC[C@@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1,CHEMBL2435882,9039.0,CHEMBL274,9039.0
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2Cl)CC1,CHEMBL2435889,3148.0,CHEMBL274,3148.0
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccc(Br)cc2)CC1,CHEMBL2435896,3020.0,CHEMBL274,3020.0
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccnc2)CC1,CHEMBL2435899,2938.0,CHEMBL274,2938.0
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ncccn3)cc2)CC1,CHEMBL2435869,2040.0,CHEMBL274,2040.0
Cc1ncnc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1,CHEMBL2435884,1839.0,CHEMBL274,1839.0
Cc1ccccc1C1CN(C2CCCCC2)C(=O)N1C1CCN(C(C)CCNC(=O)c2c(C)ncnc2C)CC1,CHEMBL2435887,1702.0,CHEMBL274,1702.0
Cc1ccccc1N1CCC(CN2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)CC1,CHEMBL2435875,1595.0,CHEMBL274,1595.0
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2Cl)CC1,CHEMBL2435889,1526.0,CHEMBL274,1526.0
Cc1ncnc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1,CHEMBL2435884,1465.0,CHEMBL274,1465.0
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccn2)CC1,CHEMBL2435900,908.8,CHEMBL274,908.8
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccnc2)CC1,CHEMBL2435899,832.0,CHEMBL274,832.0
Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCC(C(=O)O)CC3)C[C@H]2c2ccccc2)CC1,CHEMBL2435865,807.2,CHEMBL274,807.2
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccc(Br)cc2)CC1,CHEMBL2435896,700.8,CHEMBL274,700.8
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ccncc3)cc2)CC1,CHEMBL2435871,548.0,CHEMBL274,548.0
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ccccc3)cc2)CC1,CHEMBL2435867,435.9,CHEMBL274,435.9
COC(=O)c1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,CHEMBL2435895,346.5,CHEMBL274,346.5
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2F)CC1,CHEMBL2435888,342.0,CHEMBL274,342.0
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(N3CCOCC3)cc2)CC1,CHEMBL2435873,336.2,CHEMBL274,336.2
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ncccn3)cc2)CC1,CHEMBL2435869,334.0,CHEMBL274,334.0
Cc1ccccc1C1CN(C2CCCCC2)C(=O)N1C1CCN(C(C)CCNC(=O)c2c(C)ncnc2C)CC1,CHEMBL2435887,322.0,CHEMBL274,322.0
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccn2)CC1,CHEMBL2435900,300.7,CHEMBL274,300.7
Cn1nnc(-c2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)n1,CHEMBL2435872,279.5,CHEMBL274,279.5
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3cccnc3)cc2)CC1,CHEMBL2435870,214.0,CHEMBL274,214.0
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc3nc[nH]c3c2)CC1,CHEMBL2435874,199.7,CHEMBL274,199.7
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2Cl)CC1,CHEMBL2435889,195.0,CHEMBL274,195.0
COC(=O)c1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,CHEMBL2435895,175.8,CHEMBL274,175.8
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ncccn3)cc2)CC1,CHEMBL2435869,169.0,CHEMBL274,169.0
COC(=O)c1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,CHEMBL2435895,157.6,CHEMBL274,157.6
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2F)CC1,CHEMBL2435888,155.0,CHEMBL274,155.0
Cc1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)n1,CHEMBL2435901,149.8,CHEMBL274,149.8
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(Oc3ccccc3)cc2)CC1,CHEMBL2435877,135.9,CHEMBL274,135.9
Cc1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)n1,CHEMBL2435901,117.1,CHEMBL274,117.1
O=C(O)c1cccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)c1,CHEMBL2435846,92.8,CHEMBL274,92.8
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc3nc[nH]c3c2)CC1,CHEMBL2435874,91.0,CHEMBL274,91.0
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2F)CC1,CHEMBL2435888,91.0,CHEMBL274,91.0
CNC(=O)c1ccc(CN2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)cc1,CHEMBL2435876,85.1,CHEMBL274,85.1
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccsc2)CC1,CHEMBL2435910,85.0,CHEMBL274,85.0
Cc1cc(C)cc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,CHEMBL2435897,79.6,CHEMBL274,79.6
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2)CC1,CHEMBL2435911,77.0,CHEMBL274,77.0
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2)CC1,CHEMBL2435911,65.7,CHEMBL274,65.7
CNC(=O)c1ccc(CN2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)cc1,CHEMBL2435876,62.7,CHEMBL274,62.7
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccc(F)c2)CC1,CHEMBL2435893,62.5,CHEMBL274,62.5
CN(C)C(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,CHEMBL2435879,57.0,CHEMBL274,57.0
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccc(C#N)c2)CC1,CHEMBL2435894,56.9,CHEMBL274,56.9
CCN1C[C@@H](c2ccccc2)N(C2CCN(C(C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)C1=O,CHEMBL2435902,56.6,CHEMBL274,56.6
Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCC(C(=O)O)CC3)C[C@H]2c2ccccc2)CC1,CHEMBL2435865,56.0,CHEMBL274,56.0
Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(Cc3cccnc3)C[C@H]2c2ccccc2)CC1,CHEMBL2435863,52.4,CHEMBL274,52.4
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc3nc[nH]c3c2)CC1,CHEMBL2435874,50.7,CHEMBL274,50.7
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3cncnc3)cc2)CC1,CHEMBL2435868,50.6,CHEMBL274,50.6
CNC(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,CHEMBL2435878,44.7,CHEMBL274,44.7
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccsc2)CC1,CHEMBL2435910,44.4,CHEMBL274,44.4
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3cccnc3)cc2)CC1,CHEMBL2435870,43.7,CHEMBL274,43.7
Cn1nnc(-c2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)n1,CHEMBL2435872,43.7,CHEMBL274,43.7
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ccncc3)cc2)CC1,CHEMBL2435871,43.5,CHEMBL274,43.5
Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(Cc3ccc(C(=O)O)cc3)C[C@H]2c2ccccc2)CC1,CHEMBL2435866,42.2,CHEMBL274,42.2
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ccccc3)cc2)CC1,CHEMBL2435867,41.8,CHEMBL274,41.8
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ccncc3)cc2)CC1,CHEMBL2435871,39.3,CHEMBL274,39.3
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccsc2)CC1,CHEMBL2435910,39.0,CHEMBL274,39.0
O=C(O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,CHEMBL2435881,38.9,CHEMBL274,38.9
Cc1cc(C)cc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,CHEMBL2435897,36.5,CHEMBL274,36.5
